stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,level_id,platform_code
"at:48:817:0:5","Feldkirch Bahnhof","47.24103959","9.60450854","","","","Level 0","4"
"at:48:847:0:1","Feldkirch Amberg Bahnhof","47.25535764","9.62126212","","","Pat:48:847","Level 0","1"
"at:48:847:0:2","Feldkirch Amberg Bahnhof","47.25535764","9.62140585","","","Pat:48:847","Level 0","2"
"at:48:847:2","B+R","47.25569908","9.62055245","","3","Pat:48:847","Level 0",""
"at:48:847:3","Zugang Kalkofa","47.25524790","9.62119026","","2","Pat:48:847","Level 0",""
"at:48:847:4","Zugang Logergasse","47.25519302","9.62128907","","2","Pat:48:847","Level 0",""
"at:48:868:0:3","Frastanz Bahnhof","47.21995184","9.63914758","","","Pat:48:868","Level 0","1"
"at:48:868:0:4","Frastanz Bahnhof","47.22000065","9.63921046","","","Pat:48:868","Level 0","3"
"at:48:868:2","Bus","47.21986032","9.63834808","","","Pat:48:868","Level 0",""
"at:48:868:3","P+R","47.22012267","9.63785400","","3","Pat:48:868","Level 0",""
"at:48:868:4","B+R","47.21992133","9.63809655","","3","Pat:48:868","Level 0",""
"at:48:868:5","Zugang Bahnhofstr","47.21982371","9.63916555","","2","Pat:48:868","Level 0",""
"at:48:868:6","Zugang Bahnweg","47.22011047","9.63944402","","2","Pat:48:868","Level 0",""
"at:48:868:7","Bstg 2","47.22016538","9.63918351","","","Pat:48:868","Level 0",""
"at:48:889:0:2","Lochau-Hörbranz Bahnhof","47.52940108","9.74256163","","","Pat:48:889","Level 0","2"
"at:48:889:0:3","Lochau-Hörbranz Bahnhof","47.52935255","9.74251672","","","Pat:48:889","Level 0","1"
"at:48:889:2","Bus","47.52962550","9.74267842","","","Pat:48:889","Level 0",""
"at:48:889:3","B+R","47.52974681","9.74268740","","3","Pat:48:889","Level 0",""
"at:48:889:4","Zugang Gemeinde","47.52980140","9.74242689","","2","Pat:48:889","Level 0",""
"at:48:889:5","Zugang See","47.52922518","9.74246282","","2","Pat:48:889","Level 0",""
"at:48:889:6","P+R","47.53012287","9.74211248","","3","Pat:48:889","Level 0",""
"at:48:892:0:1","Tschagguns Bahnhof","47.07911972","9.90476144","","","Pat:48:892","Level 0","1"
"at:48:892:2","B+R / Zugang","47.07907079","9.90499500","","2","Pat:48:892","Level 0",""
"at:48:892:3","Bus","47.07899126","9.90404279","","","Pat:48:892","Level 0",""
"at:48:892:4","Bus Illwerkeplatz","47.07835504","9.90531840","","","Pat:48:892","Level 0",""
"at:48:975:0:1","Gisingen Bahnhof","47.25557714","9.59798677","","","Pat:48:975","Level 0","1"
"at:48:975:2","B+R","47.25573567","9.59808559","","3","Pat:48:975","Level 0",""
"at:48:975:3","Zugang","47.25568079","9.59798677","","2","Pat:48:975","Level 0",""
"at:48:975:4","SEV Ersatzverkehr","47.25648561","9.59724117","","","Pat:48:975","Level 0",""
"at:49:1003:0:1","Wien Penzing","48.19256028","16.30485360","","","Pat:49:1003","Level 0","1"
"at:49:1003:0:2","Wien Penzing","48.19265011","16.30486258","","","Pat:49:1003","Level 0","2"
"at:49:1003:0:3","Wien Penzing","48.19272796","16.30486258","","","Pat:49:1003","Level 0","3"
"at:49:1003:0:4","Wien Penzing","48.19283575","16.30487157","","","Pat:49:1003","Level 0","4"
"at:49:1003:2","Linzer Str.","48.19290761","16.30585971","","2","Pat:49:1003","Level 0",""
"at:49:1003:3","ZG","48.19263214","16.30582378","","3","Pat:49:1003","Level -1",""
"at:49:1003:4","Cumberlandstr.","48.19233871","16.30576988","","2","Pat:49:1003","Level 0",""
"at:49:1003:5","SEV","48.19300342","16.30531174","","","Pat:49:1003","Level 0",""
"at:49:1015:0:1","Wien Meidling","48.17465174","16.33390512","","","Pat:49:1015","Level 0","3"
"at:49:1015:0:13","Wien Meidling","48.17478353","16.33382427","","","Pat:49:1015","Level 0","1"
"at:49:1015:0:15","Wien Meidling","48.17471764","16.33386918","","","Pat:49:1015","Level 0","2"
"at:49:1015:0:16","Wien Meidling","48.17456188","16.33396800","","","Pat:49:1015","Level 0","4"
"at:49:1015:0:17","Wien Meidling","48.17441811","16.33405783","","","Pat:49:1015","Level 0","6"
"at:49:1015:0:18","Wien Meidling","48.17426235","16.33414766","","","Pat:49:1015","Level 0","8"
"at:49:1015:0:6","Wien Meidling","48.17449599","16.33400393","","","Pat:49:1015","Level 0","5"
"at:49:1015:0:8","Wien Meidling","48.17434622","16.33409376","","","Pat:49:1015","Level 0","7"
"at:49:1015:10","ZG-W","48.17420245","16.33151560","","3","Pat:49:1015","Level -1",""
"at:49:1015:11","B+R","48.17325593","16.33146170","","3","Pat:49:1015","Level 0",""
"at:49:1015:12","Dörfelstraße","48.17533465","16.33563887","","2","Pat:49:1015","Level 0",""
"at:49:1015:13","ZG-O","48.17522683","16.33539632","","3","Pat:49:1015","Level -1",""
"at:49:1015:2","U6","48.17361537","16.33142577","","","Pat:49:1015","Level -2",""
"at:49:1015:3","Tram","48.17448400","16.33112932","","","Pat:49:1015","Level 0",""
"at:49:1015:4","Bus ab","48.17474759","16.33170424","","","Pat:49:1015","Level 0",""
"at:49:1015:5","Bus an","48.17453193","16.33200069","","","Pat:49:1015","Level 0",""
"at:49:1015:6","Eichenstraße","48.17457386","16.33191086","","2","Pat:49:1015","Level 0",""
"at:49:1015:7","Meidlinger Haupts","48.17477754","16.33148865","","2","Pat:49:1015","Level 0",""
"at:49:1015:8","Schedifkaplatz","48.17317805","16.33128204","","2","Pat:49:1015","Level 0",""
"at:49:1015:9","Kerschensteinerg.","48.17445405","16.33722888","","2","Pat:49:1015","Level 0",""
"at:49:1040:0:19","Wien Praterstern","48.21880086","16.39181950","","","Pat:49:1040","Level 1","1"
"at:49:1040:0:20","Wien Praterstern","48.21883079","16.39210696","","","Pat:49:1040","Level 1","2"
"at:49:1040:0:21","Wien Praterstern","48.21884276","16.39244832","","","Pat:49:1040","Level 1","4"
"at:49:1040:0:5","Wien Praterstern","48.21883677","16.39222374","","","Pat:49:1040","Level 1","3"
"at:49:1040:10","JRG","48.22100941","16.39506242","","","Pat:49:1040","Level 0",""
"at:49:1040:11","Praterstern","48.21842378","16.39200815","","2","Pat:49:1040","Level 0",""
"at:49:1040:12","ZG Süd","48.21861531","16.39199018","","3","Pat:49:1040","Level -1",""
"at:49:1040:13","ZG-Nord","48.21972858","16.39360715","","3","Pat:49:1040","Level -1",""
"at:49:1040:14","B+R","48.21789108","16.39234053","","2","Pat:49:1040","Level 0",""
"at:49:1040:15","U2","48.21854349","16.39351732","","","Pat:49:1040","Level -3",""
"at:49:1040:16","82A","48.21999792","16.39302325","","","Pat:49:1040","Level 0",""
"at:49:1040:17","Venediger Au","48.21834597","16.39471208","","2","Pat:49:1040","Level 0",""
"at:49:1040:18","Nordbahnstraße","48.21981836","16.39150509","","2","Pat:49:1040","Level 0",""
"at:49:1040:19","Lasallestraße","48.21990814","16.39239442","","2","Pat:49:1040","Level 0",""
"at:49:1040:20","Lasallestraße","48.21884874","16.39309511","","2","Pat:49:1040","Level 0",""
"at:49:1040:21","U1-R","48.21929764","16.39194527","","","Pat:49:1040","Level -2",""
"at:49:1040:22","Lassallestraße","48.22029119","16.39445157","","2","Pat:49:1040","Level 0",""
"at:49:1040:23","Walcherstraße","48.21972858","16.39307714","","2","Pat:49:1040","Level 0",""
"at:49:1040:24","Prater","48.21838787","16.39278070","","2","Pat:49:1040","Level 0",""
"at:49:1040:3","U1-H","48.21923779","16.39204408","","","Pat:49:1040","Level -2",""
"at:49:1040:4","Tram","48.21808860","16.39179255","","","Pat:49:1040","Level 0",""
"at:49:1040:5","SEV","48.21829809","16.39277172","","","Pat:49:1040","Level 0",""
"at:49:1040:6","Heinestraße","48.21867517","16.39039118","","2","Pat:49:1040","Level 0",""
"at:49:1040:7","Nordbahnstraße","48.21943530","16.39141526","","2","Pat:49:1040","Level 0",""
"at:49:1040:8","Praterstern","48.21832203","16.39182849","","2","Pat:49:1040","Level 0",""
"at:49:1040:9","Venediger Au","48.21998595","16.39477496","","2","Pat:49:1040","Level 0",""
"at:49:1062:0:13","Wien Spittelau","48.23526993","16.35804285","","","Pat:49:1062","Level -1","2"
"at:49:1062:0:7","Wien Spittelau","48.23526993","16.35818658","","","Pat:49:1062","Level -1","1"
"at:49:1062:10","J.-Holaubek-Platz","48.23397750","16.35892320","","2","Pat:49:1062","Level 0",""
"at:49:1062:11","Döblinger Hauptst","48.23622129","16.35655164","","2","Pat:49:1062","Level 0",""
"at:49:1062:12","J.-Holaubek-Platz","48.23540157","16.35858184","","2","Pat:49:1062","Level 0",""
"at:49:1062:13","P+R","48.23549730","16.36086356","","3","Pat:49:1062","Level 0",""
"at:49:1062:14","Heiligenstädter S","48.23595204","16.35689300","","2","Pat:49:1062","Level -1",""
"at:49:1062:15","U6-R","48.23564091","16.35788115","","","Pat:49:1062","Level 2",""
"at:49:1062:2","U4","48.23505453","16.35847404","","","Pat:49:1062","Level -1",""
"at:49:1062:3","U6-H","48.23556911","16.35789912","","","Pat:49:1062","Level 2",""
"at:49:1062:4","D","48.23589221","16.35692894","","","Pat:49:1062","Level -1",""
"at:49:1062:5","37A-H","48.23616744","16.35656961","","","Pat:49:1062","Level -1",""
"at:49:1062:6","35A","48.23323552","16.35790810","","","Pat:49:1062","Level 0",""
"at:49:1062:7","37A-R","48.23315774","16.35628215","","","Pat:49:1062","Level 0",""
"at:49:1062:8","Kassenhalle","48.23568279","16.35777335","","3","Pat:49:1062","Level 0",""
"at:49:1062:9","Verkehrsamt","48.23470150","16.35849201","","2","Pat:49:1062","Level 0",""
"at:49:1091:0:11","Wien Rennweg","48.19522506","16.38606130","","","Pat:49:1091","Level -1","1"
"at:49:1091:0:12","Wien Rennweg","48.19523105","16.38620503","","","Pat:49:1091","Level -1","2"
"at:49:1091:2","Tram","48.19459631","16.38655538","","","Pat:49:1091","Level 0",""
"at:49:1091:3","Zugang Rennweg","48.19465619","16.38633978","","2","Pat:49:1091","Level 0",""
"at:49:1091:4","ZG Bahngasse","48.19647657","16.38579181","","3","Pat:49:1091","Level 1",""
"at:49:1091:5","Zugang Re Bahng","48.19713524","16.38554926","","2","Pat:49:1091","Level 0",""
"at:49:1091:6","Zugang Li Bahng","48.19659633","16.38583672","","2","Pat:49:1091","Level 0",""
"at:49:1248:0:2","Wien Siemensstraße","48.27131942","16.42116746","","","Pat:49:1248","Level 0","SEV"
"at:49:1248:0:3","Wien Siemensstraße","48.27098458","16.42076322","","","Pat:49:1248","Level 1","1"
"at:49:1248:0:7","Wien Siemensstraße","48.27094870","16.42080814","","","Pat:49:1248","Level 1","2"
"at:49:1248:3","P+R","48.27152271","16.42202985","","3","Pat:49:1248","Level 0",""
"at:49:1248:4","Siemensstr.","48.27090087","16.42065542","","2","Pat:49:1248","Level 0",""
"at:49:1257:0:1","Wien Grillgasse","48.16724092","16.40850122","","","Pat:49:1257","Level 0","15"
"at:49:1257:0:3","Wien Grillgasse","48.16712709","16.40701001","","","Pat:49:1257","Level 0","1"
"at:49:1257:0:4","Wien Grillgasse","48.16716304","16.40707290","","","Pat:49:1257","Level 0","2"
"at:49:1257:3","Zugang","48.16742067","16.40742324","","2","Pat:49:1257","Level 1",""
"at:49:1260:0:15","Wien Simmering","48.16992500","16.41920914","","","Pat:49:1260","Level 1","2"
"at:49:1260:0:2","Wien Simmering","48.16985910","16.41933490","","","Pat:49:1260","Level 1","1"
"at:49:1260:10","Hasenleitengasse","48.17000887","16.42027813","","2","Pat:49:1260","Level 0",""
"at:49:1260:2","U3","48.17036834","16.41969423","","","Pat:49:1260","Level -2",""
"at:49:1260:3","Strab","48.17025451","16.42014338","","","Pat:49:1260","Level 0",""
"at:49:1260:4","Bushof","48.16970333","16.41973016","","","Pat:49:1260","Level 0",""
"at:49:1260:5","Simmer. Hauptstr.","48.17035635","16.42016135","","2","Pat:49:1260","Level 0",""
"at:49:1260:6","Kaiserebersd. S","48.16928395","16.42200290","","2","Pat:49:1260","Level 0",""
"at:49:1260:7","Strachegasse","48.16867884","16.42170645","","2","Pat:49:1260","Level 0",""
"at:49:1260:8","ZG","48.16929593","16.42123035","","3","Pat:49:1260","Level -1",""
"at:49:1260:9","Braunhubergasse","48.17034437","16.41979304","","2","Pat:49:1260","Level 0",""
"at:49:1295:0:1","Wien Speising","48.17368127","16.28357251","","","Pat:49:1295","Level 0","2"
"at:49:1295:0:2","Wien Speising","48.17362136","16.28352760","","","Pat:49:1295","Level 0","1"
"at:49:1295:2","Versorgungshmstr.","48.17396882","16.28264725","","2","Pat:49:1295","Level 0",""
"at:49:1295:3","Speisinger Str.","48.17340570","16.28463252","","2","Pat:49:1295","Level 0",""
"at:49:1299:0:5","Wien Stadlau","48.21869312","16.44811692","","","Pat:49:1299","Level 1","1"
"at:49:1299:0:8","Wien Stadlau","48.21866320","16.44834150","","","Pat:49:1299","Level 1","2"
"at:49:1299:2","Bus_Steige B_C","48.21856144","16.44830557","","","Pat:49:1299","Level 0",""
"at:49:1299:3","U2","48.21939939","16.44853015","","","Pat:49:1299","Level 2",""
"at:49:1299:4","86A","48.21908816","16.44897032","","","Pat:49:1299","Level 0",""
"at:49:1299:5","Konstanziagasse","48.22032112","16.45093763","","2","Pat:49:1299","Level 0",""
"at:49:1299:6","Neuhaufenstraße","48.21784918","16.44791929","","2","Pat:49:1299","Level 0",""
"at:49:1299:7","Kaisermühlenstr.","48.21905823","16.44871879","","2","Pat:49:1299","Level 0",""
"at:49:1301:0:1","Wien Praterkai","48.19929683","16.44084057","","","Pat:49:1301","Level 1","1"
"at:49:1301:0:4","Wien Praterkai","48.19936868","16.44073277","","","Pat:49:1301","Level 1","2"
"at:49:1301:2","Bus","48.19980577","16.44097532","","","Pat:49:1301","Level 0",""
"at:49:1301:3","Zugang","48.19972195","16.44104718","","2","Pat:49:1301","Level 0",""
"at:49:1333:0:1","Wien Strebersdorf","48.28560776","16.38174041","","","Pat:49:1333","Level 0","2"
"at:49:1333:0:4","Wien Strebersdorf","48.28554201","16.38162362","","","Pat:49:1333","Level 0","1"
"at:49:1333:2","32A","48.28605608","16.38138108","","","Pat:49:1333","Level 0",""
"at:49:1333:3","34A","48.28603814","16.38077023","","","Pat:49:1333","Level 0",""
"at:49:1333:4","Unterführung","48.28593055","16.38117447","","3","Pat:49:1333","Level -1",""
"at:49:1346:0:10","Wien Quartier Belvedere","48.18804480","16.38204583","","","Pat:49:1346","Level -2","1"
"at:49:1346:0:11","Wien Quartier Belvedere","48.18799689","16.38204583","","","Pat:49:1346","Level -2","2"
"at:49:1346:18","D","48.18783519","16.38140803","","","Pat:49:1346","Level 0",""
"at:49:1346:19","13A-69A","48.18793700","16.38147091","","","Pat:49:1346","Level 0",""
"at:49:1346:3","Gürtel/Arsenalstr","48.18788909","16.38057260","","","Pat:49:1346","Level 0",""
"at:49:1346:4","13A","48.18737404","16.38186617","","","Pat:49:1346","Level 0",""
"at:49:1346:8","Zu S-Bahn","48.18817057","16.38140803","","2","Pat:49:1346","Level 0",""
"at:49:1349:0:1","Wien Hauptbahnhof","48.18533173","16.37865020","","","Pat:49:1349","Level 1","3"
"at:49:1349:0:10","Wien Hauptbahnhof","48.18445130","16.37834477","","","Pat:49:1349","Level 1","12"
"at:49:1349:0:12","Wien Hauptbahnhof","48.18605044","16.37507491","","","Pat:49:1349","Level -1","1"
"at:49:1349:0:15","Wien Hauptbahnhof","48.18534371","16.37484134","","","Pat:49:1349","Level 0","K1"
"at:49:1349:0:27","Wien Hauptbahnhof","48.18487056","16.37845257","","","Pat:49:1349","Level 1","8"
"at:49:1349:0:28","Wien Hauptbahnhof","48.18473280","16.37841664","","","Pat:49:1349","Level 1","9"
"at:49:1349:0:29","Wien Hauptbahnhof","48.18506820","16.37853342","","","Pat:49:1349","Level 1","6"
"at:49:1349:0:31","Wien Hauptbahnhof","48.18496040","16.37847952","","","Pat:49:1349","Level 1","7"
"at:49:1349:0:32","Wien Hauptbahnhof","48.18515205","16.37856037","","","Pat:49:1349","Level 1","5"
"at:49:1349:0:33","Wien Hauptbahnhof","48.18526585","16.37863223","","","Pat:49:1349","Level 1","4"
"at:49:1349:0:34","Wien Hauptbahnhof","48.18596659","16.37514677","","","Pat:49:1349","Level -1","2"
"at:49:1349:0:9","Wien Hauptbahnhof","48.18454114","16.37837172","","","Pat:49:1349","Level 1","11"
"at:49:1349:10","Laxenburger Str.","48.18576895","16.37333217","","2","Pat:49:1349","Level 0",""
"at:49:1349:11","O, 69A","48.18584082","16.37435625","","2","Pat:49:1349","Level 0",""
"at:49:1349:12","G.-Fröhl.-Sand.-G","48.18697277","16.37749137","","2","Pat:49:1349","Level 0",""
"at:49:1349:13","Wiedner Gürtel","48.18622413","16.37534440","","2","Pat:49:1349","Level 0",""
"at:49:1349:14","ZG Passage S-Bahn","48.18589472","16.37430236","","3","Pat:49:1349","Level -2",""
"at:49:1349:15","UStrabR","48.18606242","16.37411371","","","Pat:49:1349","Level -1",""
"at:49:1349:16","Graf-Starhemb.-G.","48.18625407","16.37328726","","2","Pat:49:1349","Level 0",""
"at:49:1349:17","Südtiroler Platz","48.18643974","16.37417659","","2","Pat:49:1349","Level 0",""
"at:49:1349:18","ZG Mitte","48.18634391","16.37370947","","3","Pat:49:1349","Level -1",""
"at:49:1349:19","Kolschitzkygasse","48.18803283","16.37292793","","2","Pat:49:1349","Level 0",""
"at:49:1349:2","U1","48.18709854","16.37358370","","","Pat:49:1349","Level -3",""
"at:49:1349:20","Weyringergasse","48.18808673","16.37317946","","2","Pat:49:1349","Level 0",""
"at:49:1349:21","ZG Nord","48.18797294","16.37320641","","3","Pat:49:1349","Level -1",""
"at:49:1349:22","ZG Passage U-Bahn","48.18658348","16.37365557","","3","Pat:49:1349","Level -2",""
"at:49:1349:23","ZG KH Nord","48.18558927","16.37670086","","3","Pat:49:1349","Level 0",""
"at:49:1349:24","Sonnwendgasse","48.18451719","16.37631458","","2","Pat:49:1349","Level 0",""
"at:49:1349:3","Tram O","48.18599055","16.37465270","","","Pat:49:1349","Level 0",""
"at:49:1349:30","ZG KH Süd","48.18485259","16.37644035","","3","Pat:49:1349","Level 0",""
"at:49:1349:31","Canettistraße","48.18552339","16.37792257","","2","Pat:49:1349","Level 0",""
"at:49:1349:32","Karl-Popper-Str.","48.18460703","16.38060853","","2","Pat:49:1349","Level 0",""
"at:49:1349:33","Haupteingang","48.18576296","16.37585644","","2","Pat:49:1349","Level 0",""
"at:49:1349:34","Busterminal West","48.18526585","16.37236199","","","Pat:49:1349","Level 0",""
"at:49:1349:4","UStrabH","48.18600253","16.37427541","","","Pat:49:1349","Level -1",""
"at:49:1349:5","13A","48.18799090","16.37277522","","","Pat:49:1349","Level 0",""
"at:49:1349:6","N66-R","48.18519997","16.37381726","","","Pat:49:1349","Level 0",""
"at:49:1349:7","N66-H","48.18522393","16.37358370","","","Pat:49:1349","Level 0",""
"at:49:1350:0:2","Wien Hauptbahnhof Autoreisezug","48.17807222","16.39106492","","","Pat:49:1350","Level 0","16"
"at:49:1350:2","Zugang","48.17669447","16.39174764","","2","Pat:49:1350","Level 0",""
"at:49:1350:3","Autoverladung Zu","48.17797038","16.39115475","","","Pat:49:1350","Level 0",""
"at:49:1350:4","Autoverladung Ab","48.17794642","16.39110085","","","Pat:49:1350","Level 0",""
"at:49:1357:0:2","Wien Süßenbrunn","48.28506380","16.48472327","","","Pat:49:1357","Level 0","125"
"at:49:1357:0:4","Wien Süßenbrunn","48.28530888","16.48447174","","","Pat:49:1357","Level 0","2"
"at:49:1357:0:5","Wien Süßenbrunn","48.28536268","16.48443581","","","Pat:49:1357","Level 0","3"
"at:49:1357:3","ZG","48.28529095","16.48423818","","3","Pat:49:1357","Level -1",""
"at:49:1385:0:3","Wien Traisengasse","48.23434249","16.38372568","","","Pat:49:1385","Level 1","1"
"at:49:1385:0:8","Wien Traisengasse","48.23440831","16.38385145","","","Pat:49:1385","Level 1","2"
"at:49:1385:2","Tram","48.23357061","16.38359094","","","Pat:49:1385","Level 0",""
"at:49:1385:3","Bus","48.23446216","16.38523485","","","Pat:49:1385","Level 0",""
"at:49:1385:4","Zugang Donaueschi","48.23569476","16.38246804","","2","Pat:49:1385","Level 0",""
"at:49:1425:0:1","Wien St. Marx","48.18784717","16.39992231","","","Pat:49:1425","Level -1","1"
"at:49:1425:0:12","Wien St. Marx","48.18780525","16.39984146","","","Pat:49:1425","Level -1","2"
"at:49:1425:2","TramBus","48.18895512","16.39974264","","","Pat:49:1425","Level 0",""
"at:49:1425:3","ZG-Aspangstraße","48.18893116","16.39746092","","2","Pat:49:1425","Level 0",""
"at:49:1425:4","ZG","48.18805079","16.39976061","","3","Pat:49:1425","Level 0",""
"at:49:1425:5","zu-wl","48.18872155","16.39976061","","","Pat:49:1425","Level 0",""
"at:49:1458:0:1","Wien Weidlingau Bahnhof","48.21033685","16.21182407","","","Pat:49:1458","Level 0","1"
"at:49:1458:0:2","Wien Weidlingau Bahnhof","48.21042066","16.21177915","","","Pat:49:1458","Level 0","2"
"at:49:1458:2","Bus","48.21077984","16.21259662","","","Pat:49:1458","Level 0",""
"at:49:1458:3","Zugang","48.21051046","16.21221035","","2","Pat:49:1458","Level 0",""
"at:49:1468:0:2","Wien Westbahnhof","48.19691967","16.33643837","","","Pat:49:1468","Level 1","11"
"at:49:1468:0:20","Wien Westbahnhof","48.19659633","16.33660905","","","Pat:49:1468","Level 1","6"
"at:49:1468:1","Bstg. 01","48.19624304","16.33695041","","","Pat:49:1468","Level 1",""
"at:49:1468:10","ZG-Mitte","48.19588974","16.33948365","","3","Pat:49:1468","Level -2",""
"at:49:1468:11","ZG-Ost","48.19594363","16.34011248","","3","Pat:49:1468","Level -1",""
"at:49:1468:12","AG U6","48.19725500","16.33904348","","3","Pat:49:1468","Level 0",""
"at:49:1468:13","Mariahilfer Str.","48.19553645","16.33828890","","2","Pat:49:1468","Level 0",""
"at:49:1468:14","Kaiserstr.","48.19599753","16.34022027","","2","Pat:49:1468","Level 0",""
"at:49:1468:15","Gerstnerstr.","48.19599154","16.33686956","","","Pat:49:1468","Level 0",""
"at:49:1468:16","Felberstr.","48.19738673","16.33701329","","","Pat:49:1468","Level 0",""
"at:49:1468:17","Chr.-Broda-Platz","48.19582986","16.34025621","","2","Pat:49:1468","Level 0",""
"at:49:1468:18","Kassenhalle","48.19611729","16.33782177","","3","Pat:49:1468","Level 0",""
"at:49:1468:19","B+R","48.19715919","16.33825296","","3","Pat:49:1468","Level 0",""
"at:49:1468:2","U3","48.19585381","16.33861229","","","Pat:49:1468","Level -3",""
"at:49:1468:20","ZG-Westbahnhof","48.19635082","16.33803737","","3","Pat:49:1468","Level -1",""
"at:49:1468:21","Europaplatz","48.19685980","16.33806432","","2","Pat:49:1468","Level 0",""
"at:49:1468:22","Bstg. 03/02","48.19638675","16.33690549","","","Pat:49:1468","Level 1",""
"at:49:1468:23","Bstg. 05/04","48.19652447","16.33684261","","","Pat:49:1468","Level 1",""
"at:49:1468:25","Bstg. 09/08","48.19679992","16.33669888","","","Pat:49:1468","Level 1",""
"at:49:1468:3","U6","48.19676998","16.33921416","","","Pat:49:1468","Level -1",""
"at:49:1468:4","Straßenbahn 5","48.19663225","16.33949264","","","Pat:49:1468","Level 0",""
"at:49:1468:5","Straßenbahn 6,18","48.19684183","16.33876500","","","Pat:49:1468","Level 0",""
"at:49:1468:6","Straßenbahn 9","48.19726697","16.33895365","","","Pat:49:1468","Level 0",""
"at:49:1468:7","Straßenbahn 52,58","48.19651249","16.33908840","","","Pat:49:1468","Level 0",""
"at:49:1468:8","Regionalbus","48.19775199","16.33707617","","","Pat:49:1468","Level 0",""
"at:49:1468:9","Nachtbus","48.19676399","16.33827991","","","Pat:49:1468","Level 0",""
"at:49:1482:0:1","Wien Wolf in der Au","48.20465549","16.23627621","","","Pat:49:1482","Level -1","1"
"at:49:1482:0:4","Wien Wolf in der Au","48.20479918","16.23646486","","","Pat:49:1482","Level -1","2"
"at:49:1482:2","Bus","48.20472134","16.23615943","","","Pat:49:1482","Level 0",""
"at:49:1482:3","Zugang","48.20476924","16.23646486","","2","Pat:49:1482","Level 0",""
"at:49:1482:4","P+R","48.20454173","16.23581807","","3","Pat:49:1482","Level 0",""
"at:49:1482:5","Zugang Nord","48.20479319","16.23653672","","2","Pat:49:1482","Level 0",""
"at:49:1519:0:1","Wien Zentralfriedhof","48.15392633","16.42628786","","","Pat:49:1519","Level 0","1"
"at:49:1519:0:3","Wien Zentralfriedhof","48.15390835","16.42618905","","","Pat:49:1519","Level 0","2"
"at:49:1519:2","Bus","48.15370459","16.42679990","","","Pat:49:1519","Level 0",""
"at:49:1519:3","Zugang 2","48.15380047","16.42669210","","2","Pat:49:1519","Level 0",""
"at:49:1519:4","Untergeschoß","48.15361469","16.42648549","","3","Pat:49:1519","Level -1",""
"at:49:1519:5","Zugang 1","48.15485522","16.42573989","","2","Pat:49:1519","Level 0",""
"at:49:166:0:3","Wien Breitensee","48.19782983","16.30661430","","","Pat:49:166","Level -1","1"
"at:49:166:0:7","Wien Breitensee","48.19778792","16.30649752","","","Pat:49:166","Level -1","2"
"at:49:166:2","49","48.19888368","16.30643464","","","Pat:49:166","Level 0",""
"at:49:166:4","Hütteldorfer Str.","48.19839268","16.30631785","","2","Pat:49:166","Level 0",""
"at:49:166:5","Märzstraße","48.19695560","16.30727905","","2","Pat:49:166","Level 0",""
"at:49:166:6","Hütteldorfer Str.","48.19888966","16.30656938","","","Pat:49:166","Level 0",""
"at:49:1705:0:2","Wien Handelskai","48.24204274","16.38521689","","","Pat:49:1705","Level 1","1"
"at:49:1705:0:4","Wien Handelskai","48.24198291","16.38531570","","","Pat:49:1705","Level 1","2"
"at:49:1705:0:8","Wien Handelskai","48.24233589","16.38574689","","","Pat:49:1705","Level 0","12"
"at:49:1705:2","Bus","48.24112739","16.38407603","","","Pat:49:1705","Level 0",""
"at:49:1705:4","Engerthstraße","48.24156413","16.38489349","","2","Pat:49:1705","Level 0",""
"at:49:1705:6","U6-H","48.24175557","16.38564808","","","Pat:49:1705","Level 1",""
"at:49:1705:7","Donaupromenade","48.24218034","16.38607927","","2","Pat:49:1705","Level 0",""
"at:49:1705:8","B+R","48.24183335","16.38583672","","3","Pat:49:1705","Level 0",""
"at:49:176:0:4","Wien Brünner Straße","48.26786929","16.40340777","","","Pat:49:176","Level 1","1"
"at:49:176:0:8","Wien Brünner Straße","48.26791713","16.40347964","","","Pat:49:176","Level 1","2"
"at:49:176:2","31","48.26834168","16.40393778","","","Pat:49:176","Level 0",""
"at:49:176:3","Zu","48.26770186","16.40376710","","2","Pat:49:176","Level 0",""
"at:49:176:4","P+R","48.26716369","16.39975163","","3","Pat:49:176","Level 0",""
"at:49:176:5","Zu_G1","48.26797692","16.40349760","","2","Pat:49:176","Level 0",""
"at:49:176:6","Zu_G2","48.26787527","16.40343472","","2","Pat:49:176","Level 0",""
"at:49:1780:0:1","Wien Kaiserebersdorf","48.14615289","16.46536458","","","Pat:49:1780","Level 0","1"
"at:49:1780:0:3","Wien Kaiserebersdorf","48.14612891","16.46540949","","","Pat:49:1780","Level 0","2"
"at:49:1780:2","Zugang SO","48.14630273","16.46606526","","2","Pat:49:1780","Level 0",""
"at:49:1780:3","Bus","48.14632671","16.46639764","","","Pat:49:1780","Level 0",""
"at:49:1780:4","Zwischengeschoss","48.14650652","16.46570594","","3","Pat:49:1780","Level -1",""
"at:49:1780:5","Zugang NO","48.14681820","16.46512203","","2","Pat:49:1780","Level 0",""
"at:49:1780:6","P+R","48.14564341","16.46507711","","3","Pat:49:1780","Level 0",""
"at:49:1780:7","Bus 71B","48.14704596","16.46450219","","","Pat:49:1780","Level 0",""
